3444;;;;;"CB5";;;;;"BROCHA DE 5\"";;;;;"45.69";;;;;"0";;;;;"0";;;;;"0";;;;;17;;;;;1;;;;;15;;;;;NULL;;;;;"15";;;;;NULL;;;;;NULL;;;;;2;;;;;NULL;;;;;1;;;;;NULL
3445;;;;;"CB6";;;;;"BROCHA DE 6\"";;;;;"38.80";;;;;"0";;;;;"0";;;;;"0";;;;;17;;;;;1;;;;;15;;;;;NULL;;;;;"15";;;;;NULL;;;;;NULL;;;;;2;;;;;NULL;;;;;1;;;;;NULL
3446;;;;;"CD AISLAR";;;;;"CINTA P/AISLAR";;;;;"7.76";;;;;"0";;;;;"0";;;;;"0";;;;;20;;;;;1;;;;;15;;;;;NULL;;;;;"15";;;;;NULL;;;;;NULL;;;;;2;;;;;NULL;;;;;1;;;;;NULL
3447;;;;;"CD CIBFRA";;;;;"CINTA BLANCA FRAGIL";;;;;"29.00";;;;;"0";;;;;"0";;;;;"0";;;;;20;;;;;1;;;;;15;;;;;NULL;;;;;"15";;;;;NULL;;;;;NULL;;;;;2;;;;;NULL;;;;;1;;;;;NULL
3448;;;;;"CD-CEA";;;;;"CINTA CAN. TRANSPARENTE 48 X 50";;;;;"18.37";;;;;"0";;;;;"0";;;;;"0";;;;;20;;;;;1;;;;;15;;;;;NULL;;;;;"15";;;;;NULL;;;;;NULL;;;;;2;;;;;NULL;;;;;1;;;;;NULL
3449;;;;;"CD1/2";;;;;"CINTA DIUREX 18 X 65";;;;;"18.79";;;;;"0";;;;;"0";;;;;"0";;;;;20;;;;;1;;;;;15;;;;;NULL;;;;;"15";;;;;NULL;;;;;NULL;;;;;2;;;;;NULL;;;;;1;;;;;NULL
3450;;;;;"CERALQ TEM";;;;;"CERA LIQUIDA TEMPO";;;;;"76.72";;;;;"0";;;;;"0";;;;;"0";;;;;61;;;;;1;;;;;15;;;;;NULL;;;;;"15";;;;;NULL;;;;;NULL;;;;;2;;;;;NULL;;;;;1;;;;;NULL
3451;;;;;"CFV1";;;;;"CINTA DE FIBRA DE VIDRIO 1\"";;;;;"28.00";;;;;"0";;;;;"0";;;;;"0";;;;;20;;;;;1;;;;;15;;;;;NULL;;;;;"15";;;;;NULL;;;;;NULL;;;;;2;;;;;NULL;;;;;1;;;;;NULL
3452;;;;;"CFV1/2";;;;;"CINTA DE FIBRA DE VIDRIO 1/2";;;;;"14.00";;;;;"0";;;;;"0";;;;;"0";;;;;20;;;;;1;;;;;15;;;;;NULL;;;;;"15";;;;;NULL;;;;;NULL;;;;;2;;;;;NULL;;;;;1;;;;;NULL
3453;;;;;"CG 001";;;;;"GAS CARBONICO (CO2)";;;;;"23.51";;;;;"0";;;;;"0";;;;;"0";;;;;19;;;;;1;;;;;8;;;;;NULL;;;;;"15";;;;;NULL;;;;;NULL;;;;;2;;;;;NULL;;;;;25;;;;;NULL
3454;;;;;"CG 002";;;;;"OXIGENO INDUSTRIAL";;;;;"50.03";;;;;"0";;;;;"0";;;;;"0";;;;;19;;;;;1;;;;;11;;;;;NULL;;;;;"15";;;;;NULL;;;;;NULL;;;;;2;;;;;NULL;;;;;9;;;;;NULL
3455;;;;;"CG 003";;;;;"NITROGENO";;;;;"563.58";;;;;"0";;;;;"0";;;;;"0";;;;;19;;;;;1;;;;;15;;;;;NULL;;;;;"15";;;;;NULL;;;;;NULL;;;;;2;;;;;NULL;;;;;1;;;;;NULL
3456;;;;;"CG 004";;;;;"ARGON";;;;;"190.48";;;;;"0";;;;;"0";;;;;"0";;;;;19;;;;;1;;;;;11;;;;;NULL;;;;;"15";;;;;NULL;;;;;NULL;;;;;2;;;;;NULL;;;;;9;;;;;NULL
3457;;;;;"CG 005";;;;;"GAS LP. 30 KG.";;;;;"264.83";;;;;"0";;;;;"0";;;;;"0";;;;;19;;;;;1;;;;;15;;;;;NULL;;;;;"15";;;;;NULL;;;;;NULL;;;;;2;;;;;NULL;;;;;1;;;;;NULL
3458;;;;;"CG 006";;;;;"ACETILENO";;;;;"962.00";;;;;"0";;;;;"0";;;;;"0";;;;;19;;;;;1;;;;;15;;;;;NULL;;;;;"15";;;;;NULL;;;;;NULL;;;;;2;;;;;NULL;;;;;1;;;;;NULL
3459;;;;;"CG 007";;;;;"GAS LP 10 KG";;;;;"88.28";;;;;"0";;;;;"0";;;;;"0";;;;;19;;;;;1;;;;;15;;;;;NULL;;;;;"15";;;;;NULL;;;;;NULL;;;;;2;;;;;NULL;;;;;1;;;;;NULL
3460;;;;;"CG CAGLP";;;;;"CARGA DE GAS LP";;;;;"6.19";;;;;"0";;;;;"0";;;;;"0";;;;;19;;;;;1;;;;;9;;;;;NULL;;;;;"9";;;;;NULL;;;;;NULL;;;;;2;;;;;NULL;;;;;1;;;;;NULL
3461;;;;;"CG CAR AMR";;;;;"CARTUCHO AMARILLO 4C500-3";;;;;"54.46";;;;;"0";;;;;"0";;;;;"0";;;;;19;;;;;1;;;;;15;;;;;NULL;;;;;"15";;;;;NULL;;;;;NULL;;;;;2;;;;;NULL;;;;;1;;;;;NULL
3462;;;;;"CG CAR VE";;;;;"CARTUCHO VERDE 4C500-4";;;;;"57.90";;;;;"0";;;;;"0";;;;;"0";;;;;19;;;;;1;;;;;15;;;;;NULL;;;;;"15";;;;;NULL;;;;;NULL;;;;;2;;;;;NULL;;;;;1;;;;;NULL
3463;;;;;"CG CILDES";;;;;"CILINDRO DESECHABLE DE GAS";;;;;"33.04";;;;;"0";;;;;"0";;;;;"0";;;;;19;;;;;1;;;;;15;;;;;NULL;;;;;"15";;;;;NULL;;;;;NULL;;;;;2;;;;;NULL;;;;;1;;;;;NULL
3464;;;;;"CG GAEST";;;;;"TANQUE ESTACIONARIO 300 LTS";;;;;"2726.08";;;;;"0";;;;;"0";;;;;"0";;;;;19;;;;;1;;;;;15;;;;;NULL;;;;;"15";;;;;NULL;;;;;NULL;;;;;2;;;;;NULL;;;;;1;;;;;NULL
3465;;;;;"CG GASDES";;;;;"CARTUCHO DE GAS";;;;;"24.14";;;;;"0";;;;;"0";;;;;"0";;;;;19;;;;;1;;;;;15;;;;;NULL;;;;;"15";;;;;NULL;;;;;NULL;;;;;2;;;;;NULL;;;;;1;;;;;NULL
3466;;;;;"CG MEZGAS";;;;;"MEZCLA DE GASES";;;;;"1343.75";;;;;"0";;;;;"0";;;;;"0";;;;;19;;;;;1;;;;;15;;;;;NULL;;;;;"15";;;;;NULL;;;;;NULL;;;;;2;;;;;NULL;;;;;1;;;;;NULL
3467;;;;;"CG NITLIQ";;;;;"NITROGENO LIQUIDO";;;;;"46.66";;;;;"0";;;;;"0";;;;;"0";;;;;19;;;;;1;;;;;11;;;;;NULL;;;;;"11";;;;;NULL;;;;;NULL;;;;;2;;;;;NULL;;;;;1;;;;;NULL
3468;;;;;"CG PILAGAS";;;;;"PILA P/GASOMETRO";;;;;"34.78";;;;;"0";;;;;"0";;;;;"0";;;;;19;;;;;1;;;;;15;;;;;NULL;;;;;"15";;;;;NULL;;;;;NULL;;;;;2;;;;;NULL;;;;;1;;;;;NULL
3469;;;;;"CG REG1V";;;;;"REGULADOR GAS 1 VIA";;;;;"59.30";;;;;"0";;;;;"0";;;;;"0";;;;;19;;;;;1;;;;;15;;;;;NULL;;;;;"15";;;;;NULL;;;;;NULL;;;;;2;;;;;NULL;;;;;1;;;;;NULL
3470;;;;;"CG REG2V";;;;;"REGULADOR GAS 2 VIAS";;;;;"133.70";;;;;"0";;;;;"0";;;;;"0";;;;;19;;;;;1;;;;;15;;;;;NULL;;;;;"15";;;;;NULL;;;;;NULL;;;;;2;;;;;NULL;;;;;1;;;;;NULL
3471;;;;;"CG TPG2K";;;;;"TANQUE P/GAS 2 KG";;;;;"16.10";;;;;"0";;;;;"0";;;;;"0";;;;;19;;;;;1;;;;;15;;;;;NULL;;;;;"15";;;;;NULL;;;;;NULL;;;;;2;;;;;NULL;;;;;1;;;;;NULL
3472;;;;;"CG TPG9K";;;;;"TANQUE P/GAS 9 KGS";;;;;"440.07";;;;;"0";;;;;"0";;;;;"0";;;;;19;;;;;1;;;;;15;;;;;NULL;;;;;"15";;;;;NULL;;;;;NULL;;;;;2;;;;;NULL;;;;;1;;;;;NULL
3473;;;;;"CI 12X65";;;;;"CINTA DIUREX 12 X 65";;;;;"10.09";;;;;"0";;;;;"0";;;;;"0";;;;;20;;;;;1;;;;;15;;;;;NULL;;;;;"15";;;;;NULL;;;;;NULL;;;;;2;;;;;NULL;;;;;1;;;;;NULL
3474;;;;;"CI 24X50";;;;;"CINTA MASKING 24X50";;;;;"19.83";;;;;"0";;;;;"0";;;;;"0";;;;;20;;;;;1;;;;;15;;;;;NULL;;;;;"15";;;;;NULL;;;;;NULL;;;;;2;;;;;NULL;;;;;1;;;;;NULL
3475;;;;;"CI 24X55";;;;;"CINTA MASKING 24X55";;;;;"30.17";;;;;"0";;;;;"0";;;;;"0";;;;;20;;;;;1;;;;;15;;;;;NULL;;;;;"15";;;;;NULL;;;;;NULL;;;;;2;;;;;NULL;;;;;1;;;;;NULL
3476;;;;;"CI 36X50";;;;;"CINTA MASKING 36 X 50  1 1/2\"";;;;;"39.05";;;;;"0";;;;;"0";;;;;"0";;;;;20;;;;;1;;;;;15;;;;;NULL;;;;;"15";;;;;NULL;;;;;NULL;;;;;2;;;;;NULL;;;;;1;;;;;NULL
3477;;;;;"CI 48X50";;;;;"CINTA MASKING 48 X 50";;;;;"59.48";;;;;"0";;;;;"0";;;;;"0";;;;;20;;;;;1;;;;;15;;;;;NULL;;;;;"15";;;;;NULL;;;;;NULL;;;;;2;;;;;NULL;;;;;1;;;;;NULL
3478;;;;;"CI CIAIFV2";;;;;"CINTA AISLADORA DE FIB.DE VIDRIO 2\"";;;;;"152.00";;;;;"0";;;;;"0";;;;;"0";;;;;20;;;;;1;;;;;12;;;;;NULL;;;;;"12";;;;;NULL;;;;;NULL;;;;;2;;;;;NULL;;;;;1;;;;;NULL
3479;;;;;"CI CINTDOB";;;;;"CINTA DOBLE CARA";;;;;"56.81";;;;;"0";;;;;"0";;;;;"0";;;;;20;;;;;1;;;;;15;;;;;NULL;;;;;"15";;;;;NULL;;;;;NULL;;;;;2;;;;;NULL;;;;;1;;;;;NULL
3480;;;;;"CI CINTEFL";;;;;"CINTA TEFLON 3/4\"";;;;;"3.88";;;;;"0";;;;;"0";;;;;"0";;;;;20;;;;;1;;;;;15;;;;;NULL;;;;;"15";;;;;NULL;;;;;NULL;;;;;2;;;;;NULL;;;;;1;;;;;NULL
3481;;;;;"CI CINTRA";;;;;"CINTA TRANSFER";;;;;"409.48";;;;;"0";;;;;"0";;;;;"0";;;;;20;;;;;1;;;;;15;;;;;NULL;;;;;"15";;;;;NULL;;;;;NULL;;;;;2;;;;;NULL;;;;;1;;;;;NULL
3482;;;;;"CI CMASKIG";;;;;"CINTA MASKING 12 X 55";;;;;"8.00";;;;;"0";;;;;"0";;;;;"0";;;;;20;;;;;1;;;;;15;;;;;NULL;;;;;"15";;;;;NULL;;;;;NULL;;;;;2;;;;;NULL;;;;;1;;;;;NULL
3483;;;;;"CI MAS2";;;;;"CINTA MASKING 2\"";;;;;"41.33";;;;;"0";;;;;"0";;;;;"0";;;;;20;;;;;1;;;;;15;;;;;NULL;;;;;"15";;;;;NULL;;;;;NULL;;;;;2;;;;;NULL;;;;;1;;;;;NULL
3484;;;;;"CI MASKG";;;;;"CINTA MASKING 18 X 50";;;;;"13.79";;;;;"0";;;;;"0";;;;;"0";;;;;20;;;;;1;;;;;15;;;;;NULL;;;;;"15";;;;;NULL;;;;;NULL;;;;;2;;;;;NULL;;;;;1;;;;;NULL
3485;;;;;"CI TRANS12";;;;;"CINTA TRANSFER 12\"";;;;;"409.48";;;;;"0";;;;;"0";;;;;"0";;;;;20;;;;;1;;;;;15;;;;;NULL;;;;;"15";;;;;NULL;;;;;NULL;;;;;2;;;;;NULL;;;;;1;;;;;NULL
3486;;;;;"CKNLA";;;;;"CINTA CANELA DE 2\" DE 100MTS";;;;;"30.09";;;;;"0";;;;;"0";;;;;"0";;;;;20;;;;;1;;;;;15;;;;;NULL;;;;;"15";;;;;NULL;;;;;NULL;;;;;2;;;;;NULL;;;;;1;;;;;NULL
3487;;;;;"CL 001";;;;;"CLAVOS DE 1\"";;;;;"31.04";;;;;"0";;;;;"0";;;;;"0";;;;;21;;;;;1;;;;;8;;;;;NULL;;;;;"8";;;;;NULL;;;;;NULL;;;;;2;;;;;NULL;;;;;1;;;;;NULL
3488;;;;;"CL 002";;;;;"CLAVOS DE 1.5\"";;;;;"31.90";;;;;"0";;;;;"0";;;;;"0";;;;;21;;;;;1;;;;;8;;;;;NULL;;;;;"8";;;;;NULL;;;;;NULL;;;;;2;;;;;NULL;;;;;1;;;;;NULL
3489;;;;;"CL 003";;;;;"CLAVOS DE 2\"";;;;;"31.04";;;;;"0";;;;;"0";;;;;"0";;;;;21;;;;;1;;;;;8;;;;;NULL;;;;;"8";;;;;NULL;;;;;NULL;;;;;2;;;;;NULL;;;;;1;;;;;NULL
3490;;;;;"CL 004";;;;;"CLAVOS DE 2.5\"";;;;;"37.93";;;;;"0";;;;;"0";;;;;"0";;;;;21;;;;;1;;;;;8;;;;;NULL;;;;;"8";;;;;NULL;;;;;NULL;;;;;2;;;;;NULL;;;;;1;;;;;NULL
3491;;;;;"CL 005";;;;;"CLAVOS DE 3\"";;;;;"21.07";;;;;"0";;;;;"0";;;;;"0";;;;;21;;;;;1;;;;;8;;;;;NULL;;;;;"8";;;;;NULL;;;;;NULL;;;;;2;;;;;NULL;;;;;1;;;;;NULL
3492;;;;;"CL 006";;;;;"CLAVOS DE 3.5\"";;;;;"0.00";;;;;"0";;;;;"0";;;;;"0";;;;;21;;;;;1;;;;;8;;;;;NULL;;;;;"8";;;;;NULL;;;;;NULL;;;;;2;;;;;NULL;;;;;1;;;;;NULL
3493;;;;;"CL 3/4";;;;;"CLAVO 3/4";;;;;"37.65";;;;;"0";;;;;"0";;;;;"0";;;;;21;;;;;1;;;;;8;;;;;NULL;;;;;"8";;;;;NULL;;;;;NULL;;;;;2;;;;;NULL;;;;;1;;;;;NULL
3494;;;;;"CL 5/8";;;;;"CLAVOS DE 5/8";;;;;"34.32";;;;;"0";;;;;"0";;;;;"0";;;;;21;;;;;1;;;;;8;;;;;NULL;;;;;"8";;;;;NULL;;;;;NULL;;;;;2;;;;;NULL;;;;;1;;;;;NULL
3495;;;;;"CL CLAEST";;;;;"CLAVO ESTANDAR";;;;;"17.24";;;;;"0";;;;;"0";;;;;"0";;;;;21;;;;;1;;;;;8;;;;;NULL;;;;;"8";;;;;NULL;;;;;NULL;;;;;2;;;;;NULL;;;;;1;;;;;NULL
3496;;;;;"CL-4\"";;;;;"CLAVOS DE 4\"";;;;;"15.79";;;;;"0";;;;;"0";;;;;"0";;;;;21;;;;;1;;;;;8;;;;;NULL;;;;;"8";;;;;NULL;;;;;NULL;;;;;2;;;;;NULL;;;;;1;;;;;NULL
3497;;;;;"CL-AB.";;;;;"ABRAZADERA GALV.DE 2\"";;;;;"13.66";;;;;"0";;;;;"0";;;;;"0";;;;;21;;;;;1;;;;;8;;;;;NULL;;;;;"8";;;;;NULL;;;;;NULL;;;;;2;;;;;NULL;;;;;1;;;;;NULL
3498;;;;;"CL-CABEZA";;;;;"CLAVOS CABEZA ALFILERILLO";;;;;"37.07";;;;;"0";;;;;"0";;;;;"0";;;;;21;;;;;1;;;;;8;;;;;NULL;;;;;"8";;;;;NULL;;;;;NULL;;;;;2;;;;;NULL;;;;;1;;;;;NULL
3499;;;;;"CL-CLAV.1";;;;;"CLAVOS P/CONCRETO 1\"";;;;;"35.93";;;;;"0";;;;;"0";;;;;"0";;;;;21;;;;;1;;;;;8;;;;;NULL;;;;;"8";;;;;NULL;;;;;NULL;;;;;2;;;;;NULL;;;;;1;;;;;NULL
3500;;;;;"CL-CV.";;;;;"CLAVOS P/CONCRETO 2 1/2";;;;;"64.50";;;;;"0";;;;;"0";;;;;"0";;;;;21;;;;;1;;;;;8;;;;;NULL;;;;;"8";;;;;NULL;;;;;NULL;;;;;2;;;;;NULL;;;;;1;;;;;NULL
3501;;;;;"CL-R.DE P.";;;;;"REDUCCIONES DE PVC.DE 3 A 4";;;;;"15.56";;;;;"0";;;;;"0";;;;;"0";;;;;21;;;;;1;;;;;8;;;;;NULL;;;;;"8";;;;;NULL;;;;;NULL;;;;;2;;;;;NULL;;;;;1;;;;;NULL
3502;;;;;"CLIN1";;;;;"CINTA DE LINO DE1\"";;;;;"18.15";;;;;"0";;;;;"0";;;;;"0";;;;;20;;;;;1;;;;;15;;;;;NULL;;;;;"15";;;;;NULL;;;;;NULL;;;;;2;;;;;NULL;;;;;1;;;;;NULL
3503;;;;;"CM 9-8218";;;;;"SHIELD CUT (9-8218)";;;;;"300.00";;;;;"0";;;;;"0";;;;;"0";;;;;22;;;;;1;;;;;15;;;;;NULL;;;;;"15";;;;;NULL;;;;;NULL;;;;;2;;;;;NULL;;;;;1;;;;;NULL
3504;;;;;"CM 98407";;;;;"ELECTRODO PLASMA INFRA PR109";;;;;"65.00";;;;;"0";;;;;"0";;;;;"0";;;;;22;;;;;1;;;;;15;;;;;NULL;;;;;"15";;;;;NULL;;;;;NULL;;;;;2;;;;;NULL;;;;;1;;;;;NULL
3505;;;;;"CM ANBE035";;;;;"ANTORCHA BERNARD 0.035";;;;;"3750.00";;;;;"0";;;;;"0";;;;;"0";;;;;22;;;;;1;;;;;15;;;;;NULL;;;;;"15";;;;;NULL;;;;;NULL;;;;;2;;;;;NULL;;;;;1;;;;;NULL
3506;;;;;"CM ANBE300";;;;;"ANTORCHA BERNARD 300";;;;;"3750.00";;;;;"0";;;;;"0";;;;;"0";;;;;22;;;;;1;;;;;15;;;;;NULL;;;;;"15";;;;;NULL;;;;;NULL;;;;;2;;;;;NULL;;;;;1;;;;;NULL
3507;;;;;"CM ANPLASM";;;;;"ANTORCHA PLASMA CUT MASTER 81";;;;;"6990.00";;;;;"0";;;;;"0";;;;;"0";;;;;22;;;;;1;;;;;15;;;;;NULL;;;;;"15";;;;;NULL;;;;;NULL;;;;;2;;;;;NULL;;;;;1;;;;;NULL
3508;;;;;"CM ANT350";;;;;"ANTORCHA 3201 ENFRIAMIENTO POR AGUA";;;;;"2999.90";;;;;"0";;;;;"0";;;;;"0";;;;;22;;;;;1;;;;;15;;;;;NULL;;;;;"15";;;;;NULL;;;;;NULL;;;;;2;;;;;NULL;;;;;1;;;;;NULL
3509;;;;;"CM ANTIG35";;;;;"ANTORCHA P/TIG DE 350A";;;;;"2146.98";;;;;"0";;;;;"0";;;;;"0";;;;;22;;;;;1;;;;;15;;;;;NULL;;;;;"15";;;;;NULL;;;;;NULL;;;;;2;;;;;NULL;;;;;1;;;;;NULL
3510;;;;;"CM ANTOHRT";;;;;"ANTORCHA HYPERTHERM HRT";;;;;"5800.00";;;;;"0";;;;;"0";;;;;"0";;;;;22;;;;;1;;;;;15;;;;;NULL;;;;;"15";;;;;NULL;;;;;NULL;;;;;2;;;;;NULL;;;;;1;;;;;NULL
3511;;;;;"CM ANTOSPR";;;;;"ANTORCHA SPRAY MASTER";;;;;"2586.27";;;;;"0";;;;;"0";;;;;"0";;;;;22;;;;;1;;;;;15;;;;;NULL;;;;;"15";;;;;NULL;;;;;NULL;;;;;2;;;;;NULL;;;;;1;;;;;NULL
3512;;;;;"CM B8-7504";;;;;"BOQUILLA TIP 8-7504";;;;;"60.00";;;;;"0";;;;;"0";;;;;"0";;;;;22;;;;;1;;;;;15;;;;;NULL;;;;;"15";;;;;NULL;;;;;NULL;;;;;2;;;;;NULL;;;;;1;;;;;NULL
3513;;;;;"CM BCG#5";;;;;"BOQUILLA CUELLO DE GANSO No. 5";;;;;"0.00";;;;;"0";;;;;"0";;;;;"0";;;;;22;;;;;1;;;;;15;;;;;NULL;;;;;"15";;;;;NULL;;;;;NULL;;;;;2;;;;;NULL;;;;;1;;;;;NULL
3514;;;;;"CM BOQ.OXI";;;;;"BOQUILLA P/OXICORTE SC50-0";;;;;"154.63";;;;;"0";;;;;"0";;;;;"0";;;;;22;;;;;1;;;;;15;;;;;NULL;;;;;"15";;;;;NULL;;;;;NULL;;;;;2;;;;;NULL;;;;;1;;;;;NULL
3515;;;;;"CM BOQSOL";;;;;"BOQUILLA P/SOLDAR 4165";;;;;"444.83";;;;;"0";;;;;"0";;;;;"0";;;;;22;;;;;1;;;;;15;;;;;NULL;;;;;"15";;;;;NULL;;;;;NULL;;;;;2;;;;;NULL;;;;;1;;;;;NULL
3516;;;;;"CM BRCA1/2";;;;;"BROCHA PELO DE CAMELLO 1/2\"";;;;;"11.21";;;;;"0";;;;;"0";;;;;"0";;;;;17;;;;;1;;;;;15;;;;;NULL;;;;;"15";;;;;NULL;;;;;NULL;;;;;2;;;;;NULL;;;;;1;;;;;NULL
3517;;;;;"CM CABPORT";;;;;"CABLE PORTA ELECTRODO DE 2/0";;;;;"100.00";;;;;"0";;;;;"0";;;;;"0";;;;;22;;;;;1;;;;;12;;;;;NULL;;;;;"12";;;;;NULL;;;;;NULL;;;;;2;;;;;NULL;;;;;1;;;;;NULL
3518;;;;;"CM CAPA";;;;;"CAPA ELECTRODO P/MAQUINA PLASMA";;;;;"35.00";;;;;"0";;;;;"0";;;;;"0";;;;;22;;;;;1;;;;;15;;;;;NULL;;;;;"15";;;;;NULL;;;;;NULL;;;;;2;;;;;NULL;;;;;1;;;;;NULL
3519;;;;;"CM CAPPMX";;;;;"CAPA PMX 65A/85A 220854";;;;;"515.00";;;;;"0";;;;;"0";;;;;"0";;;;;22;;;;;1;;;;;15;;;;;NULL;;;;;"15";;;;;NULL;;;;;NULL;;;;;2;;;;;NULL;;;;;1;;;;;NULL
3520;;;;;"CM CARTINI";;;;;"CARTUCHO DE INICIO 9-8213";;;;;"400.00";;;;;"0";;;;;"0";;;;;"0";;;;;22;;;;;1;;;;;15;;;;;NULL;;;;;"15";;;;;NULL;;;;;NULL;;;;;2;;;;;NULL;;;;;1;;;;;NULL
3521;;;;;"CM CERAMI8";;;;;"CERAMICA No. 8";;;;;"21.55";;;;;"0";;;;;"0";;;;;"0";;;;;22;;;;;1;;;;;15;;;;;NULL;;;;;"15";;;;;NULL;;;;;NULL;;;;;2;;;;;NULL;;;;;1;;;;;NULL
3522;;;;;"CM COPALUM";;;;;"COPA ALUMINIO DE 1/2";;;;;"8.58";;;;;"0";;;;;"0";;;;;"0";;;;;22;;;;;1;;;;;15;;;;;NULL;;;;;"15";;;;;NULL;;;;;NULL;;;;;2;;;;;NULL;;;;;1;;;;;NULL
3523;;;;;"CM COPROTE";;;;;"COPA PROTECTORA 1 ANTORCHA";;;;;"172.38";;;;;"0";;;;;"0";;;;;"0";;;;;22;;;;;1;;;;;15;;;;;NULL;;;;;"15";;;;;NULL;;;;;NULL;;;;;2;;;;;NULL;;;;;1;;;;;NULL
3524;;;;;"CM CHUCK";;;;;"CHUCK MF 5/16 (8MM) 5001-001-009";;;;;"665.00";;;;;"0";;;;;"0";;;;;"0";;;;;22;;;;;1;;;;;15;;;;;NULL;;;;;"15";;;;;NULL;;;;;NULL;;;;;2;;;;;NULL;;;;;1;;;;;NULL
3525;;;;;"CM DI INFR";;;;;"DIFUSORES P/MAQUINA INFRA 256";;;;;"0.00";;;;;"0";;;;;"0";;;;;"0";;;;;22;;;;;1;;;;;15;;;;;NULL;;;;;"15";;;;;NULL;;;;;NULL;;;;;2;;;;;NULL;;;;;1;;;;;NULL
3526;;;;;"CM DIBER";;;;;"DIFUSOR BERNARD 4235-116";;;;;"176.40";;;;;"0";;;;;"0";;;;;"0";;;;;22;;;;;1;;;;;15;;;;;NULL;;;;;"15";;;;;NULL;;;;;NULL;;;;;2;;;;;NULL;;;;;1;;;;;NULL
3527;;;;;"CM DIFGAS";;;;;"DIFUSOR P/GAS BERNARD";;;;;"93.60";;;;;"0";;;;;"0";;;;;"0";;;;;22;;;;;1;;;;;15;;;;;NULL;;;;;"15";;;;;NULL;;;;;NULL;;;;;2;;;;;NULL;;;;;1;;;;;NULL
3528;;;;;"CM DIFMAST";;;;;"DIFUSOR SPRAY MASTER 600A";;;;;"66.95";;;;;"0";;;;;"0";;;;;"0";;;;;22;;;;;1;;;;;15;;;;;NULL;;;;;"15";;;;;NULL;;;;;NULL;;;;;2;;;;;NULL;;;;;1;;;;;NULL
3529;;;;;"CM DIFUGAS";;;;;"DIFUSOR P/GAS TWECO";;;;;"84.65";;;;;"0";;;;;"0";;;;;"0";;;;;22;;;;;1;;;;;15;;;;;NULL;;;;;"15";;;;;NULL;;;;;NULL;;;;;2;;;;;NULL;;;;;1;;;;;NULL
3530;;;;;"CM E9-8407";;;;;"ELECTRODO 9-8407";;;;;"73.00";;;;;"0";;;;;"0";;;;;"0";;;;;22;;;;;1;;;;;15;;;;;NULL;;;;;"15";;;;;NULL;;;;;NULL;;;;;2;;;;;NULL;;;;;1;;;;;NULL
3531;;;;;"CM ELEC-MA";;;;;"ELECT. P/MAQ. PLASMA INFRA 9-8215";;;;;"103.33";;;;;"0";;;;;"0";;;;;"0";;;;;22;;;;;1;;;;;15;;;;;NULL;;;;;"15";;;;;NULL;;;;;NULL;;;;;2;;;;;NULL;;;;;1;;;;;NULL
3532;;;;;"CM ELECHYP";;;;;"ELECTRODO HYPERTHERM 120926";;;;;"149.06";;;;;"0";;;;;"0";;;;;"0";;;;;22;;;;;1;;;;;15;;;;;NULL;;;;;"15";;;;;NULL;;;;;NULL;;;;;2;;;;;NULL;;;;;1;;;;;NULL
3533;;;;;"CM ELEPLAS";;;;;"ELECTRODO PLASMA 65A/85A 220842";;;;;"168.10";;;;;"0";;;;;"0";;;;;"0";;;;;22;;;;;1;;;;;15;;;;;NULL;;;;;"15";;;;;NULL;;;;;NULL;;;;;2;;;;;NULL;;;;;1;;;;;NULL
3534;;;;;"CM EMP REG";;;;;"EMPAQUE P/REGULADOR CO2";;;;;"2.08";;;;;"0";;;;;"0";;;;;"0";;;;;22;;;;;1;;;;;15;;;;;NULL;;;;;"15";;;;;NULL;;;;;NULL;;;;;2;;;;;NULL;;;;;1;;;;;NULL
3535;;;;;"CM ESC302";;;;;"ESCOBILLA DE CARBON CP 302";;;;;"75.83";;;;;"0";;;;;"0";;;;;"0";;;;;22;;;;;1;;;;;15;;;;;NULL;;;;;"15";;;;;NULL;;;;;NULL;;;;;2;;;;;NULL;;;;;1;;;;;NULL
3536;;;;;"CM FER MA";;;;;"CLOSED GRIP-5/16 (8MM) 501-001-006";;;;;"288.00";;;;;"0";;;;;"0";;;;;"0";;;;;22;;;;;1;;;;;15;;;;;NULL;;;;;"15";;;;;NULL;;;;;NULL;;;;;2;;;;;NULL;;;;;1;;;;;NULL
3537;;;;;"CM FILTAIR";;;;;"FILTRO P/AIRE 228695";;;;;"611.55";;;;;"0";;;;;"0";;;;;"0";;;;;85;;;;;1;;;;;15;;;;;NULL;;;;;"15";;;;;NULL;;;;;NULL;;;;;2;;;;;NULL;;;;;1;;;;;NULL
3538;;;;;"CM FILTESA";;;;;"FILTRO SA 228685";;;;;"1875.42";;;;;"0";;;;;"0";;;;;"0";;;;;22;;;;;1;;;;;15;;;;;NULL;;;;;"15";;;;;NULL;;;;;NULL;;;;;2;;;;;NULL;;;;;1;;;;;NULL
3539;;;;;"CM GIANBE3";;;;;"GUIA P/ANTORCHA BERNARD 0.035";;;;;"240.00";;;;;"0";;;;;"0";;;;;"0";;;;;22;;;;;1;;;;;15;;;;;NULL;;;;;"15";;;;;NULL;;;;;NULL;;;;;2;;;;;NULL;;;;;1;;;;;NULL
