10093;;;;;1855;;;;;1169;;;;;NULL;;;;;NULL;;;;;1;;;;;1
10094;;;;;1855;;;;;1172;;;;;NULL;;;;;NULL;;;;;1;;;;;1
10095;;;;;1855;;;;;1174;;;;;NULL;;;;;NULL;;;;;1;;;;;1
10096;;;;;1855;;;;;1164;;;;;NULL;;;;;NULL;;;;;6;;;;;1
10097;;;;;1855;;;;;1204;;;;;NULL;;;;;NULL;;;;;24;;;;;1
10098;;;;;1855;;;;;1207;;;;;NULL;;;;;NULL;;;;;29;;;;;1
10099;;;;;1855;;;;;1173;;;;;NULL;;;;;NULL;;;;;0.5;;;;;1
10100;;;;;1856;;;;;1137;;;;;NULL;;;;;NULL;;;;;15;;;;;1
10101;;;;;1856;;;;;1143;;;;;NULL;;;;;NULL;;;;;15;;;;;1
10102;;;;;1856;;;;;240;;;;;NULL;;;;;NULL;;;;;0.08;;;;;1
10103;;;;;1856;;;;;1169;;;;;NULL;;;;;NULL;;;;;0.3;;;;;1
10104;;;;;1856;;;;;1164;;;;;NULL;;;;;NULL;;;;;4;;;;;1
10105;;;;;1856;;;;;1155;;;;;NULL;;;;;NULL;;;;;15;;;;;1
10106;;;;;1857;;;;;1136;;;;;NULL;;;;;NULL;;;;;22;;;;;1
10107;;;;;1857;;;;;1137;;;;;NULL;;;;;NULL;;;;;29;;;;;1
10108;;;;;1857;;;;;1142;;;;;NULL;;;;;NULL;;;;;22;;;;;1
10109;;;;;1857;;;;;1143;;;;;NULL;;;;;NULL;;;;;29;;;;;1
10110;;;;;1857;;;;;240;;;;;NULL;;;;;NULL;;;;;0.24;;;;;1
10111;;;;;1857;;;;;1154;;;;;NULL;;;;;NULL;;;;;21;;;;;1
10112;;;;;1857;;;;;1169;;;;;NULL;;;;;NULL;;;;;1;;;;;1
10113;;;;;1857;;;;;1172;;;;;NULL;;;;;NULL;;;;;1;;;;;1
10114;;;;;1857;;;;;1174;;;;;NULL;;;;;NULL;;;;;1;;;;;1
10115;;;;;1857;;;;;1164;;;;;NULL;;;;;NULL;;;;;6;;;;;1
10116;;;;;1857;;;;;1149;;;;;NULL;;;;;NULL;;;;;22;;;;;1
10117;;;;;1857;;;;;1155;;;;;NULL;;;;;NULL;;;;;29;;;;;1
10118;;;;;1857;;;;;1173;;;;;NULL;;;;;NULL;;;;;0.5;;;;;1
10119;;;;;1858;;;;;176;;;;;NULL;;;;;NULL;;;;;183;;;;;1
10120;;;;;1859;;;;;176;;;;;NULL;;;;;NULL;;;;;107;;;;;1
10121;;;;;1860;;;;;176;;;;;NULL;;;;;NULL;;;;;56.7;;;;;1
10122;;;;;1861;;;;;176;;;;;NULL;;;;;NULL;;;;;115;;;;;1
10123;;;;;1862;;;;;176;;;;;NULL;;;;;NULL;;;;;115;;;;;1
10124;;;;;1863;;;;;176;;;;;NULL;;;;;NULL;;;;;235;;;;;1
10125;;;;;1864;;;;;176;;;;;NULL;;;;;NULL;;;;;56.7;;;;;1
10126;;;;;1865;;;;;176;;;;;NULL;;;;;NULL;;;;;56.7;;;;;1
10127;;;;;1866;;;;;176;;;;;NULL;;;;;NULL;;;;;56.7;;;;;1
10128;;;;;1867;;;;;240;;;;;NULL;;;;;NULL;;;;;0.28;;;;;1
10129;;;;;1867;;;;;712;;;;;NULL;;;;;NULL;;;;;0.13;;;;;1
10130;;;;;1867;;;;;1047;;;;;NULL;;;;;NULL;;;;;9.01;;;;;1
10131;;;;;1868;;;;;240;;;;;NULL;;;;;NULL;;;;;0.28;;;;;1
10132;;;;;1868;;;;;712;;;;;NULL;;;;;NULL;;;;;0.13;;;;;1
10133;;;;;1868;;;;;1047;;;;;NULL;;;;;NULL;;;;;9.01;;;;;1
10134;;;;;1869;;;;;240;;;;;NULL;;;;;NULL;;;;;0.28;;;;;1
10135;;;;;1869;;;;;712;;;;;NULL;;;;;NULL;;;;;0.13;;;;;1
10136;;;;;1869;;;;;1047;;;;;NULL;;;;;NULL;;;;;9.01;;;;;1
10137;;;;;1870;;;;;240;;;;;NULL;;;;;NULL;;;;;0.28;;;;;1
10138;;;;;1870;;;;;712;;;;;NULL;;;;;NULL;;;;;0.13;;;;;1
10139;;;;;1870;;;;;1047;;;;;NULL;;;;;NULL;;;;;9.01;;;;;1
10140;;;;;1871;;;;;240;;;;;NULL;;;;;NULL;;;;;0.28;;;;;1
10141;;;;;1871;;;;;712;;;;;NULL;;;;;NULL;;;;;0.13;;;;;1
10142;;;;;1871;;;;;1047;;;;;NULL;;;;;NULL;;;;;9.01;;;;;1
10143;;;;;1872;;;;;240;;;;;NULL;;;;;NULL;;;;;0.28;;;;;1
10144;;;;;1872;;;;;712;;;;;NULL;;;;;NULL;;;;;0.13;;;;;1
10145;;;;;1872;;;;;1047;;;;;NULL;;;;;NULL;;;;;9.01;;;;;1
10146;;;;;1873;;;;;240;;;;;NULL;;;;;NULL;;;;;0.42;;;;;1
10147;;;;;1873;;;;;712;;;;;NULL;;;;;NULL;;;;;0.2;;;;;1
10148;;;;;1873;;;;;1030;;;;;NULL;;;;;NULL;;;;;8.9;;;;;1
10149;;;;;1874;;;;;240;;;;;NULL;;;;;NULL;;;;;0.42;;;;;1
10150;;;;;1874;;;;;712;;;;;NULL;;;;;NULL;;;;;0.2;;;;;1
10151;;;;;1874;;;;;1030;;;;;NULL;;;;;NULL;;;;;8.9;;;;;1
10152;;;;;1875;;;;;240;;;;;NULL;;;;;NULL;;;;;0.4;;;;;1
10153;;;;;1875;;;;;711;;;;;NULL;;;;;NULL;;;;;0.2;;;;;1
10154;;;;;1875;;;;;1030;;;;;NULL;;;;;NULL;;;;;7.6;;;;;1
10155;;;;;1876;;;;;260;;;;;NULL;;;;;NULL;;;;;12.2;;;;;1
10156;;;;;1876;;;;;298;;;;;NULL;;;;;NULL;;;;;3;;;;;1
10157;;;;;1876;;;;;380;;;;;NULL;;;;;NULL;;;;;3;;;;;1
10158;;;;;1876;;;;;709;;;;;NULL;;;;;NULL;;;;;0.6;;;;;1
10159;;;;;1876;;;;;711;;;;;NULL;;;;;NULL;;;;;4.4;;;;;1
10160;;;;;1876;;;;;1168;;;;;NULL;;;;;NULL;;;;;1;;;;;1
10161;;;;;1876;;;;;1170;;;;;NULL;;;;;NULL;;;;;3;;;;;1
10162;;;;;1877;;;;;256;;;;;NULL;;;;;NULL;;;;;17;;;;;1
10163;;;;;1877;;;;;240;;;;;NULL;;;;;NULL;;;;;0.9;;;;;1
10164;;;;;1877;;;;;241;;;;;NULL;;;;;NULL;;;;;0.7;;;;;1
10165;;;;;1877;;;;;298;;;;;NULL;;;;;NULL;;;;;2.5;;;;;1
10166;;;;;1877;;;;;217;;;;;NULL;;;;;NULL;;;;;14.4;;;;;1
10167;;;;;1877;;;;;380;;;;;NULL;;;;;NULL;;;;;3;;;;;1
10168;;;;;1877;;;;;709;;;;;NULL;;;;;NULL;;;;;1.1;;;;;1
10169;;;;;1877;;;;;710;;;;;NULL;;;;;NULL;;;;;1.6;;;;;1
10170;;;;;1877;;;;;712;;;;;NULL;;;;;NULL;;;;;1.6;;;;;1
10171;;;;;1877;;;;;711;;;;;NULL;;;;;NULL;;;;;2.4;;;;;1
10172;;;;;1877;;;;;1168;;;;;NULL;;;;;NULL;;;;;1.5;;;;;1
10173;;;;;1877;;;;;1170;;;;;NULL;;;;;NULL;;;;;2.5;;;;;1
10174;;;;;1878;;;;;253;;;;;NULL;;;;;NULL;;;;;15.6;;;;;1
10175;;;;;1878;;;;;380;;;;;NULL;;;;;NULL;;;;;2;;;;;1
10176;;;;;1878;;;;;712;;;;;NULL;;;;;NULL;;;;;2.3;;;;;1
10177;;;;;1878;;;;;1168;;;;;NULL;;;;;NULL;;;;;1.5;;;;;1
10178;;;;;1879;;;;;258;;;;;NULL;;;;;NULL;;;;;21.3;;;;;1
10179;;;;;1879;;;;;240;;;;;NULL;;;;;NULL;;;;;0.8;;;;;1
10180;;;;;1879;;;;;298;;;;;NULL;;;;;NULL;;;;;3;;;;;1
10181;;;;;1879;;;;;380;;;;;NULL;;;;;NULL;;;;;3;;;;;1
10182;;;;;1879;;;;;709;;;;;NULL;;;;;NULL;;;;;0.1;;;;;1
10183;;;;;1879;;;;;710;;;;;NULL;;;;;NULL;;;;;0.5;;;;;1
10184;;;;;1879;;;;;711;;;;;NULL;;;;;NULL;;;;;5.9;;;;;1
10185;;;;;1879;;;;;1168;;;;;NULL;;;;;NULL;;;;;1;;;;;1
10186;;;;;1879;;;;;1170;;;;;NULL;;;;;NULL;;;;;3;;;;;1
10187;;;;;1880;;;;;240;;;;;NULL;;;;;NULL;;;;;1;;;;;1
10188;;;;;1880;;;;;241;;;;;NULL;;;;;NULL;;;;;0.75;;;;;1
10189;;;;;1880;;;;;222;;;;;NULL;;;;;NULL;;;;;31.9;;;;;1
10190;;;;;1880;;;;;380;;;;;NULL;;;;;NULL;;;;;1;;;;;1
10191;;;;;1880;;;;;709;;;;;NULL;;;;;NULL;;;;;0.8;;;;;1
10192;;;;;1880;;;;;713;;;;;NULL;;;;;NULL;;;;;2.5;;;;;1
10193;;;;;1880;;;;;711;;;;;NULL;;;;;NULL;;;;;4.5;;;;;1
10194;;;;;1880;;;;;990;;;;;NULL;;;;;NULL;;;;;19.4;;;;;1
10195;;;;;1880;;;;;1168;;;;;NULL;;;;;NULL;;;;;1;;;;;1
10196;;;;;1880;;;;;1172;;;;;NULL;;;;;NULL;;;;;1;;;;;1
10197;;;;;1881;;;;;298;;;;;NULL;;;;;NULL;;;;;10;;;;;1
10198;;;;;1881;;;;;293;;;;;NULL;;;;;NULL;;;;;1;;;;;1
10199;;;;;1881;;;;;240;;;;;NULL;;;;;NULL;;;;;0.8;;;;;1
10200;;;;;1881;;;;;709;;;;;NULL;;;;;NULL;;;;;0.25;;;;;1
10201;;;;;1881;;;;;1172;;;;;NULL;;;;;NULL;;;;;7;;;;;1
10202;;;;;1881;;;;;1174;;;;;NULL;;;;;NULL;;;;;1;;;;;1
10203;;;;;1881;;;;;711;;;;;NULL;;;;;NULL;;;;;0.1;;;;;1
10204;;;;;1882;;;;;280;;;;;NULL;;;;;NULL;;;;;1;;;;;1
10205;;;;;1882;;;;;240;;;;;NULL;;;;;NULL;;;;;0.53;;;;;1
10206;;;;;1882;;;;;709;;;;;NULL;;;;;NULL;;;;;0.2;;;;;1
10207;;;;;1882;;;;;1172;;;;;NULL;;;;;NULL;;;;;3;;;;;1
10208;;;;;1882;;;;;1174;;;;;NULL;;;;;NULL;;;;;1;;;;;1
10209;;;;;1882;;;;;711;;;;;NULL;;;;;NULL;;;;;0.05;;;;;1
10210;;;;;1883;;;;;1035;;;;;NULL;;;;;NULL;;;;;0.6;;;;;1
10211;;;;;1884;;;;;356;;;;;NULL;;;;;NULL;;;;;2;;;;;1
10212;;;;;1885;;;;;910;;;;;NULL;;;;;NULL;;;;;1;;;;;1
10213;;;;;1886;;;;;910;;;;;NULL;;;;;NULL;;;;;1;;;;;1
10214;;;;;1887;;;;;910;;;;;NULL;;;;;NULL;;;;;1;;;;;1
10215;;;;;1888;;;;;685;;;;;NULL;;;;;NULL;;;;;1;;;;;1
10216;;;;;1889;;;;;1035;;;;;NULL;;;;;NULL;;;;;0.15;;;;;1
10217;;;;;1890;;;;;303;;;;;NULL;;;;;NULL;;;;;1;;;;;1
10218;;;;;1890;;;;;280;;;;;NULL;;;;;NULL;;;;;1;;;;;1
10219;;;;;1890;;;;;240;;;;;NULL;;;;;NULL;;;;;0.82;;;;;1
10220;;;;;1890;;;;;709;;;;;NULL;;;;;NULL;;;;;0.2;;;;;1
10221;;;;;1890;;;;;1079;;;;;NULL;;;;;NULL;;;;;0.29;;;;;1
10222;;;;;1890;;;;;1172;;;;;NULL;;;;;NULL;;;;;3;;;;;1
10223;;;;;1890;;;;;1174;;;;;NULL;;;;;NULL;;;;;1;;;;;1
10224;;;;;1890;;;;;711;;;;;NULL;;;;;NULL;;;;;0.09;;;;;1
10225;;;;;1891;;;;;303;;;;;NULL;;;;;NULL;;;;;1;;;;;1
10226;;;;;1891;;;;;280;;;;;NULL;;;;;NULL;;;;;1;;;;;1
10227;;;;;1891;;;;;240;;;;;NULL;;;;;NULL;;;;;0.98;;;;;1
10228;;;;;1891;;;;;709;;;;;NULL;;;;;NULL;;;;;0.2;;;;;1
10229;;;;;1891;;;;;1079;;;;;NULL;;;;;NULL;;;;;0.29;;;;;1
10230;;;;;1891;;;;;1172;;;;;NULL;;;;;NULL;;;;;3;;;;;1
10231;;;;;1891;;;;;1174;;;;;NULL;;;;;NULL;;;;;1;;;;;1
10232;;;;;1891;;;;;711;;;;;NULL;;;;;NULL;;;;;0.09;;;;;1
10233;;;;;1892;;;;;293;;;;;NULL;;;;;NULL;;;;;1;;;;;1
10234;;;;;1892;;;;;240;;;;;NULL;;;;;NULL;;;;;1.02;;;;;1
10235;;;;;1892;;;;;709;;;;;NULL;;;;;NULL;;;;;0.25;;;;;1
10236;;;;;1892;;;;;1172;;;;;NULL;;;;;NULL;;;;;8;;;;;1
10237;;;;;1892;;;;;1174;;;;;NULL;;;;;NULL;;;;;1;;;;;1
10238;;;;;1892;;;;;710;;;;;NULL;;;;;NULL;;;;;0.05;;;;;1
10239;;;;;1893;;;;;293;;;;;NULL;;;;;NULL;;;;;1;;;;;1
10240;;;;;1893;;;;;240;;;;;NULL;;;;;NULL;;;;;1.17;;;;;1
10241;;;;;1893;;;;;709;;;;;NULL;;;;;NULL;;;;;0.3;;;;;1
10242;;;;;1893;;;;;1172;;;;;NULL;;;;;NULL;;;;;8;;;;;1
10243;;;;;1893;;;;;1174;;;;;NULL;;;;;NULL;;;;;1;;;;;1
10244;;;;;1893;;;;;710;;;;;NULL;;;;;NULL;;;;;0.05;;;;;1
10245;;;;;1894;;;;;136;;;;;NULL;;;;;NULL;;;;;961;;;;;1
10246;;;;;1895;;;;;136;;;;;NULL;;;;;NULL;;;;;793;;;;;1
10247;;;;;1896;;;;;136;;;;;NULL;;;;;NULL;;;;;286;;;;;1
10248;;;;;1897;;;;;136;;;;;NULL;;;;;NULL;;;;;270;;;;;1
10249;;;;;1898;;;;;95;;;;;NULL;;;;;NULL;;;;;1;;;;;1
10250;;;;;1899;;;;;102;;;;;NULL;;;;;NULL;;;;;0.32;;;;;1
10251;;;;;1899;;;;;1104;;;;;NULL;;;;;NULL;;;;;1;;;;;1
10252;;;;;1899;;;;;1133;;;;;NULL;;;;;NULL;;;;;6;;;;;1
10253;;;;;1899;;;;;1134;;;;;NULL;;;;;NULL;;;;;4;;;;;1
10254;;;;;1899;;;;;1136;;;;;NULL;;;;;NULL;;;;;1;;;;;1
10255;;;;;1899;;;;;1137;;;;;NULL;;;;;NULL;;;;;26;;;;;1
10256;;;;;1899;;;;;1139;;;;;NULL;;;;;NULL;;;;;6;;;;;1
10257;;;;;1899;;;;;1140;;;;;NULL;;;;;NULL;;;;;4;;;;;1
10258;;;;;1899;;;;;1142;;;;;NULL;;;;;NULL;;;;;1;;;;;1
10259;;;;;1899;;;;;1143;;;;;NULL;;;;;NULL;;;;;26;;;;;1
10260;;;;;1899;;;;;19;;;;;NULL;;;;;NULL;;;;;1;;;;;1
10261;;;;;1899;;;;;372;;;;;NULL;;;;;NULL;;;;;1;;;;;1
10262;;;;;1899;;;;;381;;;;;NULL;;;;;NULL;;;;;1;;;;;1
10263;;;;;1899;;;;;385;;;;;NULL;;;;;NULL;;;;;1;;;;;1
10264;;;;;1899;;;;;383;;;;;NULL;;;;;NULL;;;;;1;;;;;1
10265;;;;;1899;;;;;912;;;;;NULL;;;;;NULL;;;;;1;;;;;1
10266;;;;;1899;;;;;777;;;;;NULL;;;;;NULL;;;;;1;;;;;1
10267;;;;;1899;;;;;1077;;;;;NULL;;;;;NULL;;;;;0.3;;;;;1
10268;;;;;1899;;;;;1114;;;;;NULL;;;;;NULL;;;;;2;;;;;1
10269;;;;;1899;;;;;1118;;;;;NULL;;;;;NULL;;;;;1;;;;;1
10270;;;;;1899;;;;;1119;;;;;NULL;;;;;NULL;;;;;4;;;;;1
10271;;;;;1899;;;;;1115;;;;;NULL;;;;;NULL;;;;;3;;;;;1
10272;;;;;1899;;;;;1184;;;;;NULL;;;;;NULL;;;;;1;;;;;1
10273;;;;;1899;;;;;1151;;;;;NULL;;;;;NULL;;;;;4;;;;;1
10274;;;;;1899;;;;;1150;;;;;NULL;;;;;NULL;;;;;3;;;;;1
10275;;;;;1899;;;;;1204;;;;;NULL;;;;;NULL;;;;;1;;;;;1
10276;;;;;1899;;;;;1207;;;;;NULL;;;;;NULL;;;;;26;;;;;1
10277;;;;;1899;;;;;899;;;;;NULL;;;;;NULL;;;;;1;;;;;1
10278;;;;;1900;;;;;102;;;;;NULL;;;;;NULL;;;;;0.3;;;;;1
10279;;;;;1900;;;;;1099;;;;;NULL;;;;;NULL;;;;;1;;;;;1
10280;;;;;1900;;;;;1133;;;;;NULL;;;;;NULL;;;;;6;;;;;1
10281;;;;;1900;;;;;1134;;;;;NULL;;;;;NULL;;;;;4;;;;;1
10282;;;;;1900;;;;;1136;;;;;NULL;;;;;NULL;;;;;1;;;;;1
10283;;;;;1900;;;;;1137;;;;;NULL;;;;;NULL;;;;;26;;;;;1
10284;;;;;1900;;;;;1139;;;;;NULL;;;;;NULL;;;;;6;;;;;1
10285;;;;;1900;;;;;1140;;;;;NULL;;;;;NULL;;;;;4;;;;;1
10286;;;;;1900;;;;;1142;;;;;NULL;;;;;NULL;;;;;1;;;;;1
10287;;;;;1900;;;;;1143;;;;;NULL;;;;;NULL;;;;;26;;;;;1
10288;;;;;1900;;;;;19;;;;;NULL;;;;;NULL;;;;;1;;;;;1
10289;;;;;1900;;;;;372;;;;;NULL;;;;;NULL;;;;;1;;;;;1
10290;;;;;1900;;;;;381;;;;;NULL;;;;;NULL;;;;;1;;;;;1
10291;;;;;1900;;;;;385;;;;;NULL;;;;;NULL;;;;;1;;;;;1
10292;;;;;1900;;;;;383;;;;;NULL;;;;;NULL;;;;;1;;;;;1
10293;;;;;1900;;;;;912;;;;;NULL;;;;;NULL;;;;;1;;;;;1
10294;;;;;1900;;;;;777;;;;;NULL;;;;;NULL;;;;;1;;;;;1
10295;;;;;1900;;;;;1077;;;;;NULL;;;;;NULL;;;;;0.3;;;;;1
10296;;;;;1900;;;;;1114;;;;;NULL;;;;;NULL;;;;;2;;;;;1
10297;;;;;1900;;;;;1118;;;;;NULL;;;;;NULL;;;;;1;;;;;1
10298;;;;;1900;;;;;1119;;;;;NULL;;;;;NULL;;;;;4;;;;;1
10299;;;;;1900;;;;;1115;;;;;NULL;;;;;NULL;;;;;3;;;;;1
10300;;;;;1900;;;;;1184;;;;;NULL;;;;;NULL;;;;;1;;;;;1
10301;;;;;1900;;;;;1151;;;;;NULL;;;;;NULL;;;;;4;;;;;1
10302;;;;;1900;;;;;1150;;;;;NULL;;;;;NULL;;;;;3;;;;;1
10303;;;;;1900;;;;;1204;;;;;NULL;;;;;NULL;;;;;1;;;;;1
10304;;;;;1900;;;;;1207;;;;;NULL;;;;;NULL;;;;;26;;;;;1
10305;;;;;1900;;;;;899;;;;;NULL;;;;;NULL;;;;;1;;;;;1
10306;;;;;1901;;;;;102;;;;;NULL;;;;;NULL;;;;;0.33;;;;;1
10307;;;;;1901;;;;;1106;;;;;NULL;;;;;NULL;;;;;1;;;;;1
10308;;;;;1901;;;;;1133;;;;;NULL;;;;;NULL;;;;;6;;;;;1
10309;;;;;1901;;;;;1134;;;;;NULL;;;;;NULL;;;;;4;;;;;1
10310;;;;;1901;;;;;1136;;;;;NULL;;;;;NULL;;;;;1;;;;;1
10311;;;;;1901;;;;;1137;;;;;NULL;;;;;NULL;;;;;26;;;;;1
10312;;;;;1901;;;;;1139;;;;;NULL;;;;;NULL;;;;;6;;;;;1
10313;;;;;1901;;;;;1140;;;;;NULL;;;;;NULL;;;;;4;;;;;1
10314;;;;;1901;;;;;1142;;;;;NULL;;;;;NULL;;;;;1;;;;;1
10315;;;;;1901;;;;;1143;;;;;NULL;;;;;NULL;;;;;26;;;;;1
10316;;;;;1901;;;;;19;;;;;NULL;;;;;NULL;;;;;1;;;;;1
10317;;;;;1901;;;;;372;;;;;NULL;;;;;NULL;;;;;1;;;;;1
10318;;;;;1901;;;;;381;;;;;NULL;;;;;NULL;;;;;1;;;;;1
10319;;;;;1901;;;;;385;;;;;NULL;;;;;NULL;;;;;1;;;;;1
10320;;;;;1901;;;;;383;;;;;NULL;;;;;NULL;;;;;1;;;;;1
10321;;;;;1901;;;;;912;;;;;NULL;;;;;NULL;;;;;1;;;;;1
10322;;;;;1901;;;;;777;;;;;NULL;;;;;NULL;;;;;1;;;;;1
10323;;;;;1901;;;;;1077;;;;;NULL;;;;;NULL;;;;;0.3;;;;;1
10324;;;;;1901;;;;;1114;;;;;NULL;;;;;NULL;;;;;2;;;;;1
10325;;;;;1901;;;;;1118;;;;;NULL;;;;;NULL;;;;;1;;;;;1
10326;;;;;1901;;;;;1119;;;;;NULL;;;;;NULL;;;;;4;;;;;1
10327;;;;;1901;;;;;1115;;;;;NULL;;;;;NULL;;;;;3;;;;;1
10328;;;;;1901;;;;;1184;;;;;NULL;;;;;NULL;;;;;1;;;;;1
10329;;;;;1901;;;;;1151;;;;;NULL;;;;;NULL;;;;;4;;;;;1
10330;;;;;1901;;;;;1150;;;;;NULL;;;;;NULL;;;;;3;;;;;1
10331;;;;;1901;;;;;1204;;;;;NULL;;;;;NULL;;;;;1;;;;;1
10332;;;;;1901;;;;;1207;;;;;NULL;;;;;NULL;;;;;26;;;;;1
10333;;;;;1901;;;;;899;;;;;NULL;;;;;NULL;;;;;1;;;;;1
10334;;;;;1902;;;;;632;;;;;NULL;;;;;NULL;;;;;1;;;;;1
10335;;;;;1903;;;;;1148;;;;;NULL;;;;;NULL;;;;;15;;;;;1
10336;;;;;1903;;;;;1147;;;;;NULL;;;;;NULL;;;;;12;;;;;1
10337;;;;;1903;;;;;461;;;;;NULL;;;;;NULL;;;;;0.25;;;;;1
10338;;;;;1903;;;;;464;;;;;NULL;;;;;NULL;;;;;0.27;;;;;1
10339;;;;;1903;;;;;405;;;;;NULL;;;;;NULL;;;;;0.2;;;;;1
10340;;;;;1903;;;;;400;;;;;NULL;;;;;NULL;;;;;0.2;;;;;1
10341;;;;;1903;;;;;447;;;;;NULL;;;;;NULL;;;;;0.1;;;;;1
10342;;;;;1903;;;;;451;;;;;NULL;;;;;NULL;;;;;0.17;;;;;1
10343;;;;;1903;;;;;412;;;;;NULL;;;;;NULL;;;;;2.2;;;;;1
10344;;;;;1903;;;;;462;;;;;NULL;;;;;NULL;;;;;1.92;;;;;1
10345;;;;;1903;;;;;680;;;;;NULL;;;;;NULL;;;;;1;;;;;1
10346;;;;;1903;;;;;1260;;;;;NULL;;;;;NULL;;;;;0.03;;;;;1
10347;;;;;1903;;;;;1267;;;;;NULL;;;;;NULL;;;;;0.03;;;;;1
10348;;;;;1903;;;;;678;;;;;NULL;;;;;NULL;;;;;1;;;;;1
10349;;;;;1903;;;;;430;;;;;NULL;;;;;NULL;;;;;0.11;;;;;1
10350;;;;;1903;;;;;1268;;;;;NULL;;;;;NULL;;;;;0.26;;;;;1
10351;;;;;1903;;;;;409;;;;;NULL;;;;;NULL;;;;;0.1;;;;;1
10352;;;;;1903;;;;;470;;;;;NULL;;;;;NULL;;;;;0.19;;;;;1
10353;;;;;1904;;;;;522;;;;;NULL;;;;;NULL;;;;;1;;;;;1
10354;;;;;1905;;;;;472;;;;;NULL;;;;;NULL;;;;;1.01;;;;;1
10355;;;;;1905;;;;;1148;;;;;NULL;;;;;NULL;;;;;31;;;;;1
10356;;;;;1905;;;;;1147;;;;;NULL;;;;;NULL;;;;;22;;;;;1
10357;;;;;1905;;;;;1267;;;;;NULL;;;;;NULL;;;;;0.21;;;;;1
10358;;;;;1905;;;;;678;;;;;NULL;;;;;NULL;;;;;0.5;;;;;1
10359;;;;;1905;;;;;679;;;;;NULL;;;;;NULL;;;;;0.5;;;;;1
10360;;;;;1905;;;;;454;;;;;NULL;;;;;NULL;;;;;0.46;;;;;1
10361;;;;;1905;;;;;453;;;;;NULL;;;;;NULL;;;;;4.4;;;;;1
10362;;;;;1905;;;;;464;;;;;NULL;;;;;NULL;;;;;0.46;;;;;1
10363;;;;;1905;;;;;463;;;;;NULL;;;;;NULL;;;;;0.32;;;;;1
10364;;;;;1905;;;;;465;;;;;NULL;;;;;NULL;;;;;0.13;;;;;1
10365;;;;;1905;;;;;400;;;;;NULL;;;;;NULL;;;;;0.3;;;;;1
10366;;;;;1905;;;;;405;;;;;NULL;;;;;NULL;;;;;0.37;;;;;1
10367;;;;;1905;;;;;461;;;;;NULL;;;;;NULL;;;;;0.25;;;;;1
10368;;;;;1905;;;;;451;;;;;NULL;;;;;NULL;;;;;0.34;;;;;1
10369;;;;;1905;;;;;447;;;;;NULL;;;;;NULL;;;;;0.04;;;;;1
10370;;;;;1905;;;;;450;;;;;NULL;;;;;NULL;;;;;0.03;;;;;1
10371;;;;;1905;;;;;482;;;;;NULL;;;;;NULL;;;;;0.56;;;;;1
10372;;;;;1905;;;;;477;;;;;NULL;;;;;NULL;;;;;0.04;;;;;1
10373;;;;;1905;;;;;680;;;;;NULL;;;;;NULL;;;;;1;;;;;1
10374;;;;;1905;;;;;450;;;;;NULL;;;;;NULL;;;;;0.05;;;;;1
10375;;;;;1905;;;;;404;;;;;NULL;;;;;NULL;;;;;0.1;;;;;1
10376;;;;;1905;;;;;452;;;;;NULL;;;;;NULL;;;;;0.06;;;;;1
10377;;;;;1905;;;;;455;;;;;NULL;;;;;NULL;;;;;0.2;;;;;1
10378;;;;;1905;;;;;406;;;;;NULL;;;;;NULL;;;;;0.09;;;;;1
10379;;;;;1905;;;;;484;;;;;NULL;;;;;NULL;;;;;3;;;;;1
10380;;;;;1905;;;;;469;;;;;NULL;;;;;NULL;;;;;0.18;;;;;1
10381;;;;;1906;;;;;584;;;;;NULL;;;;;NULL;;;;;1;;;;;1
10382;;;;;1907;;;;;414;;;;;NULL;;;;;NULL;;;;;0.9;;;;;1
10383;;;;;1907;;;;;400;;;;;NULL;;;;;NULL;;;;;0.2;;;;;1
10384;;;;;1907;;;;;679;;;;;NULL;;;;;NULL;;;;;0.5;;;;;1
10385;;;;;1907;;;;;683;;;;;NULL;;;;;NULL;;;;;1;;;;;1
10386;;;;;1907;;;;;1147;;;;;NULL;;;;;NULL;;;;;6;;;;;1
10387;;;;;1907;;;;;475;;;;;NULL;;;;;NULL;;;;;0.16;;;;;1
10388;;;;;1907;;;;;453;;;;;NULL;;;;;NULL;;;;;2.34;;;;;1
10389;;;;;1907;;;;;485;;;;;NULL;;;;;NULL;;;;;2;;;;;1
10390;;;;;1907;;;;;405;;;;;NULL;;;;;NULL;;;;;0.37;;;;;1
10391;;;;;1907;;;;;450;;;;;NULL;;;;;NULL;;;;;0.04;;;;;1
10392;;;;;1907;;;;;662;;;;;NULL;;;;;NULL;;;;;1;;;;;1
10393;;;;;1907;;;;;469;;;;;NULL;;;;;NULL;;;;;0.11;;;;;1
10394;;;;;1907;;;;;470;;;;;NULL;;;;;NULL;;;;;1.64;;;;;1
10395;;;;;1908;;;;;587;;;;;NULL;;;;;NULL;;;;;1;;;;;1
10396;;;;;1909;;;;;1267;;;;;NULL;;;;;NULL;;;;;0.21;;;;;1
10397;;;;;1909;;;;;679;;;;;NULL;;;;;NULL;;;;;0.5;;;;;1
10398;;;;;1909;;;;;678;;;;;NULL;;;;;NULL;;;;;0.5;;;;;1
10399;;;;;1909;;;;;1148;;;;;NULL;;;;;NULL;;;;;31;;;;;1
10400;;;;;1909;;;;;1147;;;;;NULL;;;;;NULL;;;;;22;;;;;1
